16,1,530,11105233,0
16,1,19,11023939,0
16,1,510,11062242,0
16,1,31,11125174,0
16,1,24,11048606,0
16,1,805,11058522,0
16,2,53,11173815,1
16,2,53,11198304,0
16,2,803,11138378,0
16,2,803,11158812,1
16,2,507,11197665,1
16,2,507,11204689,0
16,2,44,11204394,1
16,2,44,11137679,0
16,2,511,11216905,0
16,2,210,11203231,0
16,2,210,11150350,0
16,2,22,11229308,0
16,2,22,11168176,1
16,2,36,11198405,0
16,2,36,11185795,1
16,2,1,11204903,0
16,2,1,11133395,1
16,2,221,11170571,0
16,2,221,11219593,1
16,2,31,11211715,0
16,2,31,11133410,0
16,2,222,11134114,0
16,2,222,11146740,0
16,2,402,11174465,0
16,2,402,11210111,1
16,2,215,11180254,0
16,2,215,11161571,0
16,2,805,11165705,0
16,2,805,11207381,0
16,2,65,11201733,0
16,2,3,11134933,0
16,2,3,11177197,0
16,2,802,11152312,0
16,2,802,11221309,0
16,2,806,11214818,0
16,2,806,11135481,0
16,2,2,11144227,0
16,2,2,11168567,0
16,2,503,11185797,1
16,2,503,11239523,0
16,2,49,11172683,0
16,2,49,11132522,0
16,2,601,11151670,0
16,2,601,11218386,0
16,2,42,11151591,0
16,2,42,11154286,0
16,2,29,11143410,0
16,2,29,11151512,0
16,2,57,11207003,0
16,2,57,11198944,0
16,2,24,11231270,0
16,2,24,11131900,0
16,2,510,11232161,0
16,2,510,11142764,0
16,2,530,11191964,0
16,2,530,11134009,1
16,2,219,11147262,0
16,2,219,11133919,0
16,2,4,11140919,0
16,2,4,11219003,0
16,2,220,11164831,1
16,2,220,11134201,0
16,2,509,11177673,0
16,2,509,11144998,0
16,2,201,11200821,0
16,2,201,11147977,0
16,2,504,11137914,0
16,2,504,11206426,0
16,2,801,11133451,0
16,2,801,11178131,0
16,2,51,11233594,0
16,2,51,11204947,0
16,2,10,11150726,0
16,2,10,11203617,0
16,2,807,11104343,0
16,2,807,11191539,0
16,2,3,11179966,1
16,2,24,11151483,1
16,2,220,11170457,0
16,2,215,11130496,1
16,2,31,11167868,0
16,2,10,11163272,0
16,2,402,11222992,0
16,2,504,11184748,1
16,2,803,11208930,0
16,2,801,11198617,0
16,2,2,11144083,0
16,2,221,11214902,0
16,2,44,11216852,0
16,2,510,11176737,1
16,2,601,11187296,1
16,2,49,11178900,0
16,2,509,11165520,0
16,2,802,11158760,1
16,2,1,11129793,0
16,2,222,11129066,0
16,2,219,11144285,0
16,2,503,11209930,0
16,2,805,11226410,1
16,2,210,11147961,0
16,3,53,11306585,1
16,3,53,11274668,0
16,3,803,11355574,0
16,3,803,11309504,0
16,3,507,11298804,0
16,3,507,11317988,0
16,3,44,11252632,0
16,3,44,11286768,0
16,3,511,11309578,0
16,3,511,11351573,0
16,3,12,11276766,0
16,3,12,11356675,0
16,3,210,11345633,1
16,3,210,11312205,0
16,3,22,11292297,1
16,3,22,11299639,1
16,3,1,11318467,0
16,3,1,11243336,1
16,3,221,11283713,0
16,3,221,11342246,1
16,3,31,11276819,1
16,3,31,11295964,0
16,3,402,11357688,1
16,3,402,11305939,0
16,3,509,11291952,0
16,3,509,11260364,0
16,3,215,11244296,1
16,3,215,11299665,0
16,3,805,11249814,0
16,3,805,11266964,0
16,3,3,11299813,0
16,3,3,11295855,0
16,3,550,11359359,0
16,3,802,11246068,0
16,3,802,11298559,1
16,3,806,11289988,0
16,3,806,11345849,0
16,3,2,11267911,0
16,3,2,11280847,0
16,3,503,11340445,0
16,3,503,11340470,0
16,3,601,11292074,1
16,3,601,11343758,0
16,3,42,11288652,0
16,3,42,11269348,1
16,3,29,11335627,0
16,3,29,11259028,1
16,3,57,11357138,0
16,3,57,11311761,0
16,3,24,11295140,1
16,3,24,11269060,0
16,3,510,11288404,0
16,3,510,11269200,0
16,3,530,11347304,0
16,3,530,11348621,0
16,3,219,11250141,0
16,3,219,11282067,0
16,3,51,11293508,0
16,3,51,11343118,0
16,3,4,11267854,0
16,3,4,11357458,0
16,3,220,11264757,1
16,3,220,11243411,1
16,3,222,11268131,0
16,3,222,11281020,0
16,3,201,11293700,0
16,3,201,11337443,0
16,3,807,11266519,0
16,3,807,11281658,0
16,3,801,11321211,0
16,3,801,11251400,0
16,3,10,11256029,0
16,3,10,11308466,1
16,3,504,11250445,0
16,3,504,11287059,0
16,3,215,11267603,0
16,3,511,11315048,1
16,3,802,11350882,0
16,3,10,11239985,0
16,3,53,11360414,0
16,3,51,11338181,0
16,3,31,11315925,0
16,3,803,11270216,1
16,3,504,11293864,0
16,3,57,11267003,1
16,3,601,11361863,1
16,3,530,11344693,1
16,3,22,11265537,1
16,3,1,11272080,1
16,3,44,11353568,1
16,3,210,11285222,1
16,3,3,11291806,0
16,3,806,11288036,0
16,3,2,11340287,1
16,3,510,11354931,0
16,3,221,11293652,0
16,3,220,11272934,0
16,3,29,11361480,1
16,3,4,11252210,1
16,3,507,11314298,0
16,4,53,11404600,0
16,4,53,11372093,0
16,4,803,11430325,0
16,4,803,11412864,0
16,4,507,11377738,0
16,4,507,11380418,0
16,4,542,11439740,0
16,4,542,11394358,0
16,4,509,11425010,0
16,4,509,11378857,1
16,4,511,11383341,1
16,4,511,11423544,1
16,4,210,11416891,1
16,4,210,11372444,0
16,4,22,11391757,1
16,4,22,11412521,1
16,4,36,11435824,1
16,4,36,11370603,1
16,4,1,11419123,0
16,4,1,11373077,1
16,4,221,11380007,1
16,4,221,11375840,0
16,4,31,11461180,0
16,4,31,11436830,0
16,4,402,11370947,0
16,4,402,11382753,1
16,4,215,11396627,0
16,4,215,11385187,0
16,4,805,11394656,0
16,4,805,11395524,0
16,4,65,11467762,1
16,4,65,11423548,1
16,4,3,11450690,0
16,4,3,11369616,0
16,4,802,11456670,0
16,4,802,11419522,0
16,4,806,11399867,0
16,4,806,11369153,0
16,4,2,11423052,0
16,4,2,11449801,0
16,4,503,11463946,0
16,4,503,11405789,0
16,4,601,11440075,0
16,4,601,11374778,1
16,4,42,11377331,0
16,4,42,11441839,0
16,4,29,11441255,0
16,4,29,11363869,0
16,4,57,11390085,0
16,4,57,11459929,1
16,4,24,11426234,0
16,4,24,11422031,0
16,4,510,11371292,0
16,4,510,11387605,0
16,4,530,11377251,0
16,4,219,11401401,0
16,4,219,11376956,0
16,4,44,11368958,0
16,4,44,11442052,1
16,4,19,11395765,0
16,4,19,11461864,0
16,4,4,11401718,0
16,4,4,11452109,1
16,4,220,11473546,1
16,4,220,11414462,0
16,4,222,11383346,0
16,4,222,11381386,0
16,4,201,11404033,0
16,4,201,11386072,0
16,4,504,11393714,0
16,4,504,11471525,0
16,4,801,11423961,0
16,4,801,11469879,0
16,4,51,11472880,0
16,4,51,11369044,0
16,4,10,11378557,0
16,4,10,11439308,1
16,4,807,11381993,0
16,4,4,11387603,0
16,4,601,11432164,1
16,4,1,11381260,1
16,4,36,11369477,0
16,4,51,11390646,0
16,4,3,11391925,0
16,4,44,11460369,0
16,4,503,11465293,1
16,4,801,11462763,0
16,4,509,11371819,0
16,4,57,11390853,1
16,4,222,11449998,0
16,4,806,11369156,1
16,4,542,11377033,0
16,4,24,11381590,0
16,4,507,11370065,0
16,4,504,11440250,1
16,4,65,11398844,0
16,4,220,11452476,1
16,4,10,11418277,1
16,4,29,11414539,1
16,4,31,11399826,0
16,5,53,11561872,0
16,5,53,11551300,0
16,5,803,11508475,0
16,5,803,11539791,0
16,5,507,11584762,0
16,5,507,11548072,1
16,5,535,11524202,0
16,5,542,11515543,0
16,5,542,11545227,0
16,5,509,11503048,0
16,5,509,11585108,0
16,5,511,11552481,0
16,5,511,11496138,0
16,5,210,11499013,0
16,5,210,11581577,0
16,5,22,11501026,0
16,5,22,11489748,0
16,5,36,11551271,1
16,5,1,11526723,0
16,5,1,11556372,1
16,5,221,11581221,0
16,5,221,11524073,0
16,5,31,11560121,0
16,5,31,11523594,0
16,5,402,11543526,0
16,5,402,11479001,0
16,5,44,11571291,0
16,5,44,11554433,0
16,5,215,11569112,0
16,5,215,11556148,0
16,5,805,11526725,1
16,5,805,11489202,0
16,5,65,11490995,0
16,5,65,11559321,1
16,5,3,11508417,0
16,5,3,11585777,0
16,5,802,11556162,0
16,5,802,11534778,0
16,5,24,11515541,1
16,5,24,11530559,0
16,5,806,11582971,0
16,5,806,11535699,0
16,5,2,11522257,0
16,5,2,11475540,0
16,5,503,11523390,1
16,5,503,11577967,0
16,5,527,11490941,1
16,5,601,11581572,0
16,5,601,11502217,0
16,5,42,11551770,0
16,5,42,11583487,0
16,5,29,11574812,0
16,5,29,11553178,1
16,5,57,11507435,0
16,5,57,11545640,0
16,5,510,11575707,0
16,5,510,11511753,0
16,5,530,11581108,1
16,5,530,11565927,0
16,5,219,11569763,0
16,5,219,11585293,0
16,5,560,11560546,0
16,5,19,11540248,0
16,5,19,11491464,0
16,5,4,11567559,0
16,5,4,11496274,0
16,5,220,11567451,0
16,5,220,11570670,0
16,5,222,11571487,0
16,5,222,11569788,0
16,5,201,11495161,0
16,5,201,11566885,0
16,5,801,11577477,0
16,5,801,11513501,0
16,5,51,11488071,0
16,5,51,11550715,0
16,5,10,11546817,1
16,5,10,11476051,0
16,5,504,11496829,1
16,5,504,11542598,0
16,5,29,11533817,0
16,5,3,11521913,0
16,5,601,11492236,0
16,5,44,11546111,0
16,5,24,11522628,0
16,5,2,11511192,1
16,5,51,11569473,0
16,5,402,11553930,0
16,5,57,11483298,0
16,5,31,11578713,0
16,5,802,11574431,0
16,5,803,11486248,0
16,5,222,11548023,0
16,5,504,11496169,0
16,5,805,11522825,0
16,5,65,11575561,0
16,5,22,11582388,0
16,5,201,11549862,1
16,5,221,11503998,0
16,5,210,11510734,1
16,6,803,11663801,0
16,6,803,11597701,1
16,6,507,11595144,0
16,6,507,11640322,0
16,6,542,11675779,0
16,6,542,11675455,1
16,6,44,11587753,0
16,6,44,11683066,1
16,6,12,11643141,0
16,6,12,11647726,0
16,6,210,11702080,0
16,6,210,11659111,0
16,6,1,11592433,0
16,6,1,11673671,0
16,6,221,11690322,0
16,6,221,11645181,0
16,6,31,11607031,0
16,6,31,11597015,0
16,6,402,11588922,1
16,6,402,11663738,1
16,6,509,11706450,0
16,6,509,11701234,1
16,6,215,11659225,0
16,6,215,11671381,0
16,6,805,11655655,0
16,6,805,11632574,0
16,6,65,11650207,1
16,6,65,11603964,0
16,6,3,11625392,0
16,6,3,11631684,1
16,6,802,8841717,0
16,6,802,11650000,0
16,6,806,11704711,0
16,6,806,11672050,0
16,6,2,11608784,0
16,6,2,11610953,0
16,6,503,11616413,0
16,6,503,11601660,1
16,6,527,11693895,0
16,6,601,11645247,0
16,6,601,11662861,0
16,6,42,11694846,0
16,6,42,11611369,0
16,6,29,11665261,0
16,6,29,11699490,0
16,6,57,11633665,0
16,6,57,11696418,1
16,6,24,11585704,0
16,6,24,11689934,0
16,6,510,11624732,0
16,6,510,11667488,0
16,6,219,11680258,0
16,6,219,11592559,0
16,6,51,11682201,0
16,6,51,11628876,0
16,6,4,11627914,0
16,6,4,10076136,0
16,6,220,11668753,0
16,6,220,11634807,1
16,6,222,11691835,0
16,6,222,11610180,1
16,6,201,11664880,0
16,6,201,11654206,0
16,6,801,11667596,0
16,6,801,11675856,0
16,6,19,11651597,1
16,6,19,11642969,1
16,6,10,11667444,1
16,6,10,11633021,1
16,6,504,11648191,1
16,6,504,11686798,1
16,6,51,11599375,0
16,6,504,11663326,0
16,6,44,11661816,0
16,6,57,11597941,0
16,6,10,11648409,0
16,6,221,11674564,0
16,6,4,11663042,1
16,6,2,11629790,0
16,6,805,11641732,0
16,6,806,11592401,0
16,6,1,11592180,1
16,6,801,11685226,0
16,6,29,11618844,1
16,6,507,11701587,0
16,6,601,11609753,0
16,6,542,11694650,1
16,6,510,11597296,1
16,6,220,11609924,0
16,6,802,11658537,0
16,6,12,11697549,0
16,6,210,11682649,0
16,6,201,11624837,0
16,6,24,11624167,0
16,6,509,11605835,0
16,6,19,11589575,0
16,6,31,11651129,0
16,6,503,11622679,0
16,6,222,11604494,0
16,6,3,11699660,0
16,7,53,11746388,0
16,7,53,11794392,0
16,7,803,11786015,0
16,7,803,11793473,0
16,7,507,11823618,0
16,7,507,11828632,0
16,7,44,11797117,0
16,7,44,11775348,0
16,7,511,11778169,0
16,7,511,11802515,0
16,7,12,11801352,0
16,7,12,11724335,0
16,7,210,11813884,0
16,7,210,11798650,0
16,7,36,11796163,0
16,7,36,11771103,0
16,7,1,11783110,0
16,7,1,11825400,1
16,7,221,11753463,0
16,7,221,11775822,1
16,7,31,11793310,0
16,7,31,11792796,0
16,7,222,11826201,0
16,7,222,11770923,0
16,7,402,11763995,0
16,7,402,11721344,0
16,7,805,11740287,0
16,7,805,8940283,0
16,7,65,11776269,0
16,7,65,11729568,0
16,7,3,11743680,1
16,7,3,11782495,0
16,7,802,11792511,0
16,7,802,11790120,0
16,7,806,11761838,0
16,7,806,11830899,0
16,7,2,11732614,0
16,7,2,11712663,0
16,7,503,11730465,0
16,7,503,11713736,0
16,7,601,11774977,0
16,7,601,11822482,1
16,7,42,11828892,0
16,7,42,11789103,0
16,7,29,11826293,1
16,7,29,11798654,0
16,7,57,11771798,0
16,7,57,11742536,0
16,7,24,11793039,1
16,7,24,11745623,0
16,7,510,11812610,0
16,7,510,11742005,0
16,7,219,11819017,1
16,7,219,11769413,0
16,7,19,11786045,1
16,7,19,11795160,0
16,7,4,11805436,1
16,7,4,11778731,1
16,7,220,11711481,0
16,7,220,11719843,0
16,7,509,11789785,0
16,7,509,11821857,0
16,7,201,11779871,1
16,7,201,11813972,0
16,7,801,11756017,0
16,7,801,11740170,0
16,7,51,11821922,1
16,7,51,11752627,0
16,7,10,11727596,0
16,7,10,11792389,0
16,7,504,11726545,0
16,7,504,11748375,0
16,7,24,11809038,1
16,7,805,11725408,0
16,7,806,11764219,0
16,7,10,11756784,1
16,7,12,11777363,1
16,7,801,9113699,0
16,7,4,11813351,1
16,7,504,11720278,0
16,7,51,11777017,0
16,7,221,11790316,1
16,7,220,11815022,0
16,7,57,11815614,0
16,7,29,11788471,0
16,7,803,11830095,0
16,7,219,11784787,1
16,7,511,11806130,0
16,7,222,11817132,0
16,7,402,11710003,0
16,7,201,11809199,1
16,7,3,11767912,0
16,7,509,11722031,0
16,7,601,11827101,0
16,7,802,11716930,0
16,7,65,11823601,0
16,7,36,11796881,1
16,7,507,11754374,1
16,7,42,11740538,0
16,7,44,11759291,0
16,8,2,11889916,0
16,8,2,11889723,0
16,8,53,11846426,1
16,8,53,11851290,0
16,8,803,11855462,1
16,8,803,11884854,0
16,8,44,11945642,0
16,8,44,11873317,0
16,8,507,11948039,0
16,8,507,11901628,0
16,8,503,11935207,1
16,8,503,11863655,0
16,8,530,11914992,1
16,8,530,11855295,1
16,8,201,11903218,0
16,8,201,11928365,1
16,8,527,11890926,1
16,8,527,11930527,1
16,8,511,11917809,1
16,8,511,11948188,0
16,8,12,11876178,0
16,8,12,11883994,0
16,8,210,11923424,0
16,8,210,11919595,0
16,8,42,11853775,0
16,8,42,11838596,0
16,8,601,11864703,0
16,8,601,11870054,1
16,8,29,11846369,0
16,8,29,11942663,0
16,8,36,11933423,0
16,8,36,11832813,0
16,8,57,11864661,0
16,8,57,11895324,0
16,8,24,11917886,0
16,8,24,11930526,0
16,8,510,11862456,1
16,8,510,11938220,1
16,8,1,11837103,0
16,8,1,11935025,1
16,8,219,11839233,0
16,8,219,11846250,0
16,8,221,11929724,0
16,8,221,11895617,0
16,8,51,11899358,0
16,8,51,11916955,0
16,8,4,11855721,0
16,8,4,11891001,0
16,8,220,11938340,1
16,8,220,11880291,0
16,8,222,11855294,1
16,8,222,11944510,0
16,8,402,11910015,0
16,8,402,11953781,1
16,8,509,11879455,1
16,8,509,11876071,0
16,8,806,11947452,0
16,8,806,11855585,0
16,8,805,11935333,0
16,8,805,11881623,0
16,8,65,11904445,0
16,8,65,11863671,1
16,8,3,11918305,0
16,8,3,11871969,1
16,8,801,11946807,0
16,8,801,11860882,0
16,8,19,11903031,0
16,8,19,11882028,0
16,8,10,11935027,1
16,8,10,11880873,1
16,8,802,11959247,0
16,8,802,11902189,0
16,8,31,11907260,0
16,8,31,11910963,0
16,8,504,11922073,1
16,8,504,11860119,1
16,8,65,11933710,0
16,8,806,11915745,0
16,8,402,11904195,1
16,8,51,11856562,0
16,8,504,11954025,0
16,8,802,11946490,0
16,8,57,11846218,0
16,8,510,11838420,1
16,8,801,11832596,0
16,8,2,11943447,0
16,8,220,11844437,1
16,8,221,11847372,0
16,8,3,11941319,0
16,8,29,11896244,0
16,8,210,11869944,1
16,8,511,11834754,1
16,8,4,11835040,0
16,8,509,11945591,1
16,8,222,11935385,1
16,8,42,11912640,1
16,8,507,11936565,0
16,8,24,11900745,1
16,8,12,11858831,0
16,8,31,11889131,0
16,9,53,11991869,0
16,9,53,12025974,0
16,9,2,11982868,0
16,9,2,12043906,0
16,9,803,11980866,1
16,9,803,12043170,0
16,9,507,12016183,0
16,9,507,12066042,0
16,9,503,12065176,0
16,9,503,11964797,1
16,9,215,12068536,0
16,9,215,12012661,1
16,9,527,12086442,1
16,9,527,12001940,1
16,9,31,12041015,0
16,9,31,12077807,1
16,9,44,12018320,1
16,9,44,12040837,0
16,9,10,12008508,1
16,9,10,12022209,1
16,9,511,11980040,1
16,9,12,11983960,0
16,9,12,12003867,0
16,9,210,12083962,0
16,9,210,12011480,1
16,9,42,12082716,0
16,9,42,12079883,0
16,9,601,12016188,0
16,9,601,12071490,0
16,9,29,11983483,0
16,9,29,12014463,0
16,9,36,11971985,1
16,9,36,11966433,0
16,9,57,12052593,0
16,9,57,11989541,0
16,9,24,12033362,0
16,9,24,12028566,0
16,9,510,12021652,1
16,9,510,12056329,1
16,9,1,12003677,0
16,9,1,12025488,1
16,9,219,12035433,0
16,9,219,12066953,0
16,9,221,11988479,1
16,9,221,12071739,0
16,9,51,12070590,0
16,9,51,12061472,0
16,9,4,12084718,0
16,9,4,12001714,1
16,9,220,12075578,1
16,9,220,12053951,0
16,9,402,11982446,0
16,9,402,12081348,0
16,9,509,11977144,0
16,9,509,12069997,0
16,9,222,11967156,0
16,9,222,12006766,1
16,9,805,12048649,0
16,9,805,11964119,0
16,9,65,12070993,0
16,9,65,12032708,0
16,9,542,12009619,0
16,9,542,12040972,0
16,9,201,11963136,0
16,9,201,12018316,1
16,9,801,12004143,0
16,9,801,12034720,0
16,9,19,12081584,1
16,9,19,12073854,1
16,9,3,12081055,1
16,9,3,12034183,0
16,9,802,12011931,0
16,9,802,11986268,0
16,9,806,12043468,0
16,9,806,12016872,0
16,9,504,11996202,0
16,9,504,12062490,1
16,9,49,12048303,1
16,9,49,12086240,0
16,9,805,12019097,0
16,9,221,11993228,0
16,9,222,12053199,0
16,9,29,12060573,1
16,9,210,11977740,0
16,9,19,12030582,0
16,9,53,12003795,1
16,9,219,12009925,1
16,9,51,12041287,0
16,9,201,12017648,0
16,9,65,11977982,1
16,9,4,12038466,0
16,9,510,12037417,0
16,9,31,11981663,0
16,9,503,11988966,1
16,9,509,12034253,1
16,9,803,11969855,0
16,9,57,12057001,1
16,9,806,12011732,0
16,9,402,12041824,0
16,9,801,12061130,1
16,10,53,12117395,0
16,10,803,12191353,1
16,10,803,12162878,0
16,10,507,12152989,1
16,10,507,12119022,0
16,10,542,12109271,1
16,10,44,12201914,1
16,10,44,12132058,0
16,10,511,12152129,0
16,10,511,12218744,0
16,10,12,12144168,0
16,10,210,12141975,0
16,10,210,12199445,0
16,10,36,12121280,0
16,10,36,12211156,1
16,10,1,12207396,1
16,10,1,12119501,1
16,10,221,12126774,0
16,10,221,12096777,0
16,10,31,12149205,0
16,10,31,12094469,0
16,10,222,12143560,0
16,10,222,12123270,0
16,10,402,12141273,0
16,10,402,12135634,1
16,10,527,12184657,0
16,10,527,12152636,0
16,10,215,12173440,0
16,10,215,12140401,1
16,10,805,12098120,0
16,10,805,12094548,0
16,10,65,12181914,0
16,10,65,12123284,0
16,10,3,12160419,0
16,10,3,12128328,1
16,10,802,12178332,0
16,10,802,12123243,0
16,10,806,12162782,0
16,10,2,12213484,0
16,10,2,12218809,0
16,10,503,12127060,0
16,10,503,12115999,0
16,10,601,12170854,0
16,10,601,12099082,1
16,10,42,12180095,1
16,10,42,12093338,0
16,10,29,12171150,1
16,10,29,12205663,0
16,10,57,12158735,1
16,10,57,12198600,0
16,10,24,12096404,0
16,10,24,12122402,0
16,10,510,12102192,1
16,10,510,12118337,0
16,10,219,12168152,0
16,10,219,12210801,0
16,10,19,12192220,0
16,10,19,12204722,0
16,10,4,12119702,0
16,10,4,12156044,0
16,10,220,12191457,0
16,10,220,12107057,0
16,10,509,12156046,0
16,10,509,12214577,0
16,10,201,12123529,0
16,10,201,12177734,0
16,10,801,12200146,0
16,10,801,12125232,0
16,10,51,12124766,0
16,10,51,12105031,0
16,10,10,12142414,1
16,10,10,12138042,1
16,10,504,12148618,1
16,10,504,12113681,0
16,10,10,12096307,0
16,10,201,12176742,0
16,10,402,12153543,1
16,10,44,12136624,0
16,10,24,12221013,1
16,10,3,12201636,0
16,10,42,12128742,0
16,10,527,12152453,1
16,10,31,12158568,0
16,10,801,12207012,0
16,10,803,12197336,0
16,10,509,12168671,0
16,10,36,12187883,0
16,10,802,12094209,0
16,10,507,12110198,0
16,10,221,12211228,1
16,10,1,12104942,0
16,10,511,12112592,0
16,10,601,12120933,1
16,10,4,12188499,1
16,10,220,12117602,0
16,10,65,12131122,0
16,10,222,12126358,0
16,10,219,12119979,0
16,10,57,12149648,0
16,10,215,12160007,0
16,11,53,12291129,0
16,11,53,12305264,0
16,11,803,12270433,1
16,11,803,12259747,0
16,11,507,12337622,1
16,11,507,12354608,0
16,11,542,12227733,0
16,11,542,12264573,0
16,11,509,12227807,0
16,11,509,12278981,0
16,11,511,12223645,0
16,11,12,12311014,0
16,11,12,12248098,1
16,11,210,12316231,0
16,11,210,12258369,0
16,11,36,12277548,0
16,11,36,12307043,0
16,11,1,12225475,0
16,11,1,12279219,1
16,11,221,12272431,0
16,11,221,12328188,0
16,11,31,12275776,0
16,11,31,12246895,0
16,11,402,12259479,0
16,11,402,12249306,0
16,11,527,12316408,0
16,11,527,12341156,1
16,11,215,12353228,0
16,11,215,12240661,0
16,11,805,12310502,0
16,11,805,12353421,0
16,11,65,12310702,0
16,11,65,12236371,1
16,11,3,12327754,0
16,11,3,12248318,0
16,11,802,12224219,0
16,11,802,12261724,0
16,11,806,12262668,0
16,11,806,12305433,0
16,11,2,12247567,0
16,11,2,12229766,0
16,11,503,12278817,0
16,11,503,12266349,0
16,11,601,12312192,0
16,11,601,12336343,1
16,11,42,12353703,0
16,11,42,12246577,0
16,11,29,12323449,0
16,11,29,12313124,0
16,11,57,12338257,0
16,11,57,12314337,1
16,11,24,12329234,0
16,11,24,12248845,0
16,11,510,12311335,0
16,11,510,12304450,0
16,11,219,12353350,0
16,11,219,12322073,0
16,11,44,12248373,1
16,11,44,12260316,0
16,11,19,12309050,1
16,11,4,12302174,0
16,11,4,12322704,1
16,11,220,12273421,0
16,11,220,12338401,0
16,11,222,12325255,0
16,11,222,12244553,1
16,11,201,12329914,0
16,11,201,12223066,0
16,11,801,9344033,0
16,11,801,12339750,0
16,11,51,12276465,0
16,11,51,12241047,0
16,11,10,12321796,0
16,11,10,12271281,0
16,11,504,12248736,1
16,11,504,12254181,0
16,11,510,12233997,1
16,11,215,12222791,0
16,11,3,12241818,0
16,11,10,12333050,0
16,11,2,12262676,0
16,11,65,12255488,0
16,11,4,12266985,0
16,11,44,12330379,0
16,11,42,12304589,0
16,11,24,12252712,0
16,11,221,12235563,0
16,11,503,12277983,0
16,11,53,12334866,0
16,11,509,12231720,0
16,11,31,12336827,0
16,11,210,12262508,0
16,11,36,12274520,1
16,11,802,12222617,1
16,11,527,12311381,1
16,11,801,12265967,0
16,11,601,12281975,0
16,11,29,12276665,0
16,11,507,12301994,1
16,11,51,12252068,0
16,12,53,12389202,0
16,12,53,12400034,0
16,12,803,12469691,0
16,12,803,12401057,0
16,12,507,12439891,0
16,12,507,12383429,0
16,12,542,12434626,1
16,12,44,12355948,0
16,12,44,12461061,1
16,12,511,12410782,0
16,12,511,12465551,0
16,12,12,12479456,0
16,12,12,12357641,0
16,12,210,12459609,0
16,12,210,12457324,0
16,12,36,12450767,0
16,12,36,12458455,0
16,12,1,12365900,1
16,12,1,12460198,0
16,12,221,12390081,0
16,12,221,12426265,0
16,12,31,12408329,0
16,12,31,12361386,0
16,12,222,12382629,0
16,12,222,12445726,0
16,12,402,12389869,0
16,12,402,12420465,0
16,12,527,12427708,0
16,12,215,12419984,1
16,12,215,12403515,0
16,12,805,12382963,0
16,12,805,12406111,0
16,12,65,12456353,0
16,12,65,12370757,0
16,12,3,12418888,1
16,12,3,12388855,0
16,12,802,12459729,0
16,12,802,12408222,0
16,12,806,12361371,1
16,12,806,12407692,0
16,12,2,12413583,0
16,12,2,12382372,0
16,12,503,12454327,0
16,12,503,12470003,1
16,12,49,12460746,0
16,12,49,12462443,0
16,12,601,12470344,0
16,12,601,12429639,0
16,12,42,12482054,0
16,12,42,12433572,1
16,12,29,12377889,0
16,12,29,12360982,0
16,12,57,12450222,0
16,12,57,12485834,0
16,12,24,12475979,1
16,12,24,12457648,0
16,12,510,12433487,1
16,12,510,12370644,1
16,12,219,12428107,0
16,12,219,12462440,1
16,12,51,12474059,0
16,12,51,12484675,0
16,12,4,12399329,0
16,12,4,12428646,0
16,12,220,12402318,0
16,12,220,12468538,0
