16,1,44,11084810.
16,1,44,11034406.
16,1,12,11073311.
16,1,12,11070370.
16,1,210,11042595
16,1,210,11107119
16,1,210,11038725
16,1,210,11076238
16,1,210,11113404
16,1,210,11053676
16,1,210,11085577
16,1,210,11039836
16,1,210,11121965
16,1,210,11042606
16,1,222,11024224
16,1,222,11101152
16,1,222,11022793
16,1,222,11079934
16,1,222,11047565
16,1,222,11076299
16,1,222,11096609
16,1,222,11123335
16,1,222,11075752
16,1,222,11088061
16,1,222,11127360
16,1,222,11028782
16,1,222,11017952
16,1,222,11020904
16,1,222,11025496
16,1,222,11073022
16,1,222,11099450
16,1,222,11079923
16,1,222,11025938
16,1,222,11024727
16,1,222,11074913
16,1,1,11063048.j
16,1,1,11104999.j
16,1,1,11029336.j
16,1,1,11036143.j
16,1,1,11035388.j
16,1,1,11054629.j
16,1,1,11126113.j
16,1,1,11019198.j
16,1,1,11116382.j
16,1,1,11032584.j
16,1,1,11041847.j
16,1,1,11062799.j
16,1,1,11041159.j
16,1,1,11126299.j
16,1,1,11074285.j
16,1,1,11070597.j
16,1,1,11030700.j
16,1,1,11075546.j
16,1,221,10226701
16,1,221,11128442
16,1,221,11083158
16,1,221,10173581
16,1,221,11061268
16,1,221,10228021
16,1,221,10704767
16,1,221,10238905
16,1,221,11079979
16,1,221,11048179
16,1,221,10712053
16,1,221,11072520
16,1,221,10707381
16,1,221,11126836
16,1,221,11111768
16,1,221,11093212
16,1,221,11079919
16,1,221,11123423
16,1,221,11125670
16,1,221,11094955
16,1,221,11026554
16,1,221,11047157
16,1,221,11018390
16,1,221,11116150
16,1,221,11100117
16,1,221,10307928
16,1,221,11048792
16,1,221,11054215
16,1,221,10709342
16,1,221,10217454
16,1,221,11108158
16,1,221,10228622
16,1,221,10286510
16,1,221,11024703
16,1,221,10153222
16,1,221,10398785
16,1,221,11051798
16,1,221,10256755
16,1,221,10216162
16,1,221,11023506
16,1,221,10356098
16,1,221,10711769
16,1,221,10705371
16,1,221,10251964
16,1,221,10695091
16,1,221,11021796
16,1,221,11097090
16,1,221,11127703
16,1,221,10285366
16,1,221,11042363
16,1,221,11075503
16,1,221,10170650
16,1,221,10711886
16,1,221,11034945
16,1,221,11052124
16,1,221,11045432
16,1,221,10310346
16,1,221,11081111
16,1,221,11029253
16,1,221,11060504
16,1,221,10308593
16,1,221,10303198
16,1,221,10172881
16,1,221,10356958
16,1,221,11092043
16,1,31,11016135.
16,1,31,11029578.
16,1,31,11100962.
16,1,31,11043866.
16,1,31,11082518.
16,1,31,11126498.
16,1,31,11034004.
16,1,31,11092281.
16,1,31,11062963.
16,1,31,11108923.
16,1,31,11075875.
16,1,31,11062121.
16,1,31,11106510.
16,1,31,11106415.
16,1,31,11056068.
16,1,31,11075715.
16,1,31,11096928.
16,1,31,11089579.
16,1,31,11074598.
16,1,31,11100138.
16,1,31,11032324.
16,1,31,11122669.
16,1,31,11061815.
16,1,31,11074078.
16,1,31,11075046.
16,1,31,11079783.
16,1,31,11077159.
16,1,31,11098790.
16,1,31,11093468.
16,1,31,11113534.
16,1,31,11048009.
16,1,31,11125023.
16,1,402,11066567
16,1,402,11071145
16,1,402,11057928
16,1,402,11054324
16,1,402,11081387
16,1,402,11022976
16,1,402,11107659
16,1,402,11059845
16,1,402,11059051
16,1,805,11029050
16,1,805,11100329
16,1,805,11032999
16,1,805,11089810
16,1,805,11101895
16,1,805,11106417
16,1,805,11029114
16,1,805,11052126
16,1,805,11040272
16,1,805,11025966
16,1,805,11081269
16,1,805,11046709
16,1,805,11023011
16,1,805,11085415
16,1,805,11125533
16,1,805,11074420
16,1,805,11054122
16,1,805,11097592
16,1,805,11103899
16,1,805,11059537
16,1,805,11029543
16,1,805,11019963
16,1,805,11045614
16,1,805,11073547
16,1,805,11120479
16,1,805,11034414
16,1,805,11077733
16,1,805,11063429
16,1,805,11021241
16,1,805,11082759
16,1,805,11022956
16,1,805,11119085
16,1,805,11054382
16,1,805,11037730
16,1,805,11022978
16,1,805,11071992
16,1,805,11068444
16,1,805,11098920
16,1,805,11018897
16,1,805,11103060
16,1,805,11033123
16,1,805,11084510
16,1,805,11098868
16,1,805,11109399
16,1,805,11125469
16,1,805,11073893
16,1,805,11058456
16,1,805,11099865
16,1,805,11083161
16,1,805,11027638
16,1,805,11066953
16,1,805,11076506
16,1,805,11045849
16,1,805,11089149
16,1,805,11069089
16,1,805,11117110
16,1,805,11050537
16,1,805,11046920
16,1,805,11029049
16,1,805,11108578
16,1,805,11122616
16,1,805,11030846
16,1,805,11118464
16,1,805,11024643
16,1,805,11020533
16,1,805,11024926
16,1,805,11109471
16,1,805,11124468
16,1,805,11061456
16,1,805,11065046
16,1,805,11113345
16,1,805,11063261
16,1,805,11120180
16,1,805,11102737
16,1,805,11107980
16,1,805,11093778
16,1,805,11127925
16,1,805,11074280
16,1,805,11107451
16,1,805,11106611
16,1,805,11109386
16,1,805,11114816
16,1,805,11106256
16,1,805,11129687
16,1,805,11095808
16,1,805,11026178
16,1,805,11032261
16,1,805,11020374
16,1,805,11026546
16,1,805,11036875
16,1,805,11048859
16,1,805,11040251
16,1,805,11021394
16,1,805,11050649
16,1,805,11019393
16,1,805,11070855
16,1,805,11099946
16,1,805,11075747
16,1,805,11073015
16,1,805,11096975
16,1,805,11043212
16,1,805,11071758
16,1,805,11095937
16,1,805,11073412
16,1,805,11070909
16,1,805,11118354
16,1,805,11054333
16,1,805,11069655
16,1,805,11083841
16,1,805,11022875
16,1,805,11058980
16,1,805,11079422
16,1,805,11092273
16,1,805,11071099
16,1,805,11099552
16,1,805,11022093
16,1,805,11126680
16,1,805,11023100
16,1,805,11124920
16,1,805,11046834
16,1,805,11103537
16,1,805,11060114
16,1,805,11071009
16,1,805,11024729
16,1,805,11040992
16,1,805,11092485
16,1,805,11068188
16,1,805,11127198
16,1,805,11111358
16,1,805,11095612
16,1,805,11022588
16,1,805,11032257
16,1,805,11100808
16,1,805,11125905
16,1,805,11021951
16,1,805,11018923
16,1,805,11107765
16,1,805,11076772
16,1,805,11032229
16,1,805,11047949
16,1,805,11076543
16,1,805,11076230
16,1,805,11050042
16,1,805,11049531
16,1,805,11020421
16,1,805,11113789
16,1,805,11054739
16,1,805,11068896
16,1,805,11105633
16,1,805,11109365
16,1,805,11087239
16,1,805,11021831
16,1,805,11039640
16,1,805,11052131
16,1,805,11065616
16,1,805,11103220
16,1,805,11126868
16,1,805,11036295
16,1,805,11123525
16,1,805,11025736
16,1,805,11073546
16,1,805,11087266
16,1,805,11110144
16,1,805,11028174
16,1,805,11097593
16,1,805,11056966
16,1,805,11099728
16,1,805,11122672
16,1,805,11097732
16,1,805,11046005
16,1,805,11113215
16,1,805,11105489
16,1,805,11055788
16,1,805,11117004
16,1,805,11070944
16,1,805,11085414
16,1,805,11084772
16,1,805,11117847
16,1,805,11127922
16,1,805,11084317
16,1,805,11060553
16,1,805,11065062
16,1,805,11065552
16,1,805,11039152
16,1,805,11036566
16,1,805,11045386
16,1,805,11039307
16,1,805,11039306
16,1,805,11087423
16,1,805,11088839
16,1,805,11104751
16,1,805,11046903
16,1,805,11080954
16,1,805,11040812
16,1,805,11054795
16,1,805,11072862
16,1,805,11041356
16,1,805,11101990
16,1,805,11095098
16,1,805,11119946
16,1,805,11118856
16,1,805,11023069
16,1,805,11086834
16,1,805,11125432
16,1,805,11123554
16,1,805,11024420
16,1,805,11115154
16,1,805,11116349
16,1,805,11091692
16,1,805,11062033
16,1,805,11097035
16,1,805,11070854
16,1,805,11021427
16,1,805,11122311
16,1,805,11098520
16,1,805,11105438
16,1,805,11105549
16,1,805,11073770
16,1,805,11106008
16,1,805,11044978
16,1,805,11101118
16,1,805,11125532
16,1,805,11075140
16,1,805,11051997
16,1,805,11045950
16,1,805,11061711
16,1,805,11053052
16,1,805,11042029
16,1,805,11032765
16,1,805,11101227
16,1,805,11107166
16,1,805,11126639
16,1,805,11121700
16,1,805,11085128
16,1,805,11107308
16,1,805,11082979
16,1,805,11098457
16,1,805,11104857
16,1,805,11043852
16,1,805,11078239
16,1,805,11094875
16,1,805,11095883
16,1,805,11025546
16,1,805,11073593
16,1,805,11039674
16,1,805,11091647
16,1,805,11021392
16,1,805,11119999
16,1,805,11100176
16,1,805,11081239
16,1,805,11053720
16,1,805,11034880
16,1,805,11092160
16,1,805,11020943
16,1,805,11051396
16,1,805,11105060
16,1,805,11025893
16,1,805,11086269
16,1,805,11111659
16,1,805,11033052
16,1,805,11048505
16,1,805,11058734
16,1,805,11045712
16,1,805,11083292
16,1,805,11084558
16,1,805,11076391
16,1,805,11078606
16,1,805,11093474
16,1,805,11019588
16,1,805,11121297
16,1,805,11128722
16,1,805,11084886
16,1,805,11113502
16,1,805,11052842
16,1,805,11044996
16,1,805,11079421
16,1,805,11085291
16,1,805,11025428
16,1,805,11095052
16,1,805,11036142
16,1,805,11047950
16,1,805,11059544
16,1,805,11093470
16,1,805,11097036
16,1,805,11093535
16,1,805,11121388
16,1,805,11123555
16,1,65,11018826.
16,1,65,11019075.
16,1,3,11044017.j
16,1,3,11102644.j
16,1,3,11072077.j
16,1,3,11053887.j
16,1,3,11076535.j
16,1,3,11063062.j
16,1,3,11094458.j
16,1,3,11033970.j
16,1,3,11091007.j
16,1,3,11103494.j
16,1,3,11096482.j
16,1,3,11020401.j
16,1,3,11022950.j
16,1,3,11045949.j
16,1,3,11026570.j
16,1,3,11107568.j
16,1,3,11123822.j
16,1,3,11124285.j
16,1,3,11055260.j
16,1,3,11104435.j
16,1,3,11128132.j
16,1,3,11070517.j
16,1,3,11083766.j
16,1,3,11127461.j
16,1,3,11085994.j
16,1,3,11076973.j
16,1,3,11065217.j
16,1,3,11120126.j
16,1,3,11074986.j
16,1,3,11048717.j
16,1,3,11124074.j
16,1,3,11024518.j
16,1,3,11066721.j
16,1,3,11106396.j
16,1,3,11018830.j
16,1,3,11079897.j
16,1,3,11120712.j
16,1,3,11080381.j
16,1,3,11023551.j
16,1,3,11056787.j
16,1,3,11025196.j
16,1,3,11099434.j
16,1,3,11038003.j
16,1,3,11115718.j
16,1,3,11069075.j
16,1,3,11092230.j
16,1,3,11037808.j
16,1,3,11082443.j
16,1,3,11046470.j
16,1,3,11097201.j
16,1,3,11085347.j
16,1,3,11105197.j
16,1,3,11112888.j
16,1,3,11080930.j
16,1,3,11056158.j
16,1,3,11080200.j
16,1,3,11021409.j
16,1,3,11125213.j
16,1,3,11074860.j
16,1,3,11022894.j
16,1,3,11120250.j
16,1,3,11030962.j
16,1,3,11077155.j
16,1,3,11052779.j
16,1,3,11073271.j
16,1,3,11044040.j
16,1,3,11051151.j
16,1,3,11104870.j
16,1,3,11073621.j
16,1,3,11030297.j
16,1,3,11043886.j
16,1,3,11074177.j
16,1,3,11073910.j
16,1,3,11024682.j
16,1,3,11047603.j
16,1,3,11058531.j
16,1,3,11107197.j
16,1,3,11073024.j
16,1,3,11060251.j
16,1,3,11127940.j
16,1,3,11018597.j
16,1,3,11028823.j
16,1,3,11116144.j
16,1,3,11028722.j
16,1,3,11063063.j
16,1,3,11102181.j
16,1,3,11065803.j
16,1,3,11018074.j
16,1,3,11062123.j
16,1,3,11019967.j
16,1,3,11045841.j
16,1,3,11060532.j
16,1,3,11049534.j
16,1,3,11097709.j
16,1,3,11051026.j
16,1,3,11080501.j
16,1,3,11070823.j
16,1,3,11113952.j
16,1,3,11018758.j
16,1,3,11049143.j
16,1,3,11073759.j
16,1,3,11127025.j
16,1,3,11092880.j
16,1,3,11109583.j
16,1,3,11075555.j
16,1,3,11066101.j
16,1,3,11071068.j
16,1,3,11038563.j
16,1,3,11053366.j
16,1,3,11093553.j
16,1,3,11022998.j
16,1,3,11089916.j
16,1,3,11099443.j
16,1,3,11047744.j
16,1,3,11086104.j
16,1,3,11094807.j
16,1,3,11097828.j
16,1,3,11054162.j
16,1,3,11101924.j
16,1,3,11067949.j
16,1,3,11123847.j
16,1,3,11060772.j
16,1,3,11029120.j
16,1,3,11051175.j
16,1,3,11049921.j
16,1,3,11086072.j
16,1,3,11075654.j
16,1,3,11044730.j
16,1,3,11112424.j
16,1,3,11051817.j
16,1,3,11092974.j
16,1,3,11042460.j
16,1,3,11114384.j
16,1,3,11069957.j
16,1,3,11065824.j
16,1,3,11044710.j
16,1,3,11025304.j
16,1,3,11085552.j
16,1,3,11036023.j
16,1,3,11072051.j
16,1,3,11019968.j
16,1,3,11054710.j
16,1,3,11095880.j
16,1,3,11033484.j
16,1,3,11104371.j
16,1,3,11112570.j
16,1,3,11048015.j
16,1,3,11059212.j
16,1,3,11038339.j
16,1,3,11080233.j
16,1,3,11059873.j
16,1,3,11070653.j
16,1,3,11122051.j
16,1,3,11101984.j
16,1,3,11093222.j
16,1,3,11020628.j
16,1,3,11111969.j
16,1,3,11020097.j
16,1,3,11109729.j
16,1,3,11018734.j
16,1,3,11082988.j
16,1,3,11073372.j
16,1,3,11024296.j
16,1,3,11050357.j
16,1,3,11053638.j
16,1,3,11121307.j
16,1,3,11022322.j
16,1,3,11020630.j
16,1,3,11052096.j
16,1,3,11104113.j
16,1,3,11023106.j
16,1,3,11102026.j
16,1,3,11096437.j
16,1,3,11119182.j
16,1,3,11077154.j
16,1,3,11102096.j
16,1,3,11025895.j
16,1,3,11028128.j
16,1,3,11037603.j
16,1,3,11031335.j
16,1,3,11032738.j
16,1,3,11088285.j
16,1,3,11080250.j
16,1,3,11070986.j
16,1,3,11064190.j
16,1,3,11089057.j
16,1,3,11046002.j
16,1,3,11115406.j
16,1,3,11018353.j
16,1,3,11020673.j
16,1,3,11059638.j
16,1,3,11120198.j
16,1,3,11075763.j
16,1,3,11092000.j
16,1,3,11023680.j
16,1,3,11094489.j
16,1,3,11023486.j
16,1,3,11094450.j
16,1,3,11109877.j
16,1,3,11065028.j
16,1,3,11037224.j
16,1,3,11048433.j
16,1,3,11091706.j
16,1,3,11063192.j
16,1,3,11099441.j
16,1,3,11073668.j
16,1,3,11085338.j
16,1,3,11081440.j
16,1,3,11024986.j
16,1,3,11072882.j
16,1,3,11045673.j
16,1,3,11023165.j
16,1,802,11029927
16,1,802,11065800
16,1,802,11082462
16,1,802,11039033
16,1,802,11117845
16,1,802,11057342
16,1,802,11030482
16,1,802,11084225
16,1,802,11070966
16,1,802,11099411
16,1,802,11046215
16,1,802,11084646
16,1,802,11125902
16,1,802,11020915
16,1,802,10234511
16,1,802,11128321
16,1,802,11075230
16,1,802,11110547
16,1,802,11020709
16,1,802,11097099
16,1,802,11073437
16,1,802,11076546
16,1,802,11037267
16,1,802,11071515
16,1,802,11025256
16,1,802,11126667
16,1,802,11031860
16,1,802,11105667
16,1,802,11044724
16,1,802,11109448
16,1,802,11098842
16,1,802,11057832
16,1,802,11059402
16,1,802,10261089
16,1,802,11024692
16,1,802,11098620
16,1,802,11070805
16,1,802,11076715
16,1,802,11023294
16,1,802,11020721
16,1,802,11022909
16,1,802,11061969
16,1,802,11083581
16,1,802,11028595
16,1,802,11038737
16,1,802,11079423
16,1,802,11062203
16,1,802,11033498
16,1,802,11080942
16,1,802,11070576
16,1,802,11044956
16,1,802,11073480
16,1,802,11066028
16,1,802,11086508
16,1,802,11109811
16,1,802,11072729
16,1,802,11113791
16,1,802,11095822
16,1,802,11101584
16,1,802,11068978
16,1,802,11052355
16,1,802,11049945
16,1,802,11117579
16,1,802,11050799
16,1,802,11020756
16,1,802,11070416
16,1,802,11084226
16,1,802,11101963
16,1,802,11080212
16,1,802,10162659
16,1,802,11073438
16,1,802,11095967
16,1,802,11043211
16,1,802,11102584
16,1,802,11055784
16,1,802,11060277
16,1,802,11125330
16,1,802,11058399
16,1,802,11028469
16,1,802,11048730
16,1,802,11060992
16,1,802,11045834
16,1,802,11080895
16,1,802,11118901
16,1,802,11050596
16,1,802,11098854
16,1,802,11073439
16,1,802,11085992
16,1,802,11093510
16,1,802,11113160
16,1,802,11040433
16,1,802,11048732
16,1,802,11025250
16,1,802,11091642
16,1,802,11069385
16,1,802,11021476
16,1,802,11069543
16,1,802,11111382
16,1,802,11048223
16,1,802,11114010
16,1,802,11085679
16,1,802,11044761
16,1,802,11024693
16,1,802,11065701
16,1,802,11113211
16,1,802,11097086
16,1,802,11123756
16,1,802,11051651
16,1,802,11073922
16,1,802,11111616
16,1,802,11066804
16,1,802,11112915
16,1,802,11099350
16,1,802,11091873
16,1,802,11121453
16,1,802,11097028
16,1,802,11073441
16,1,802,11019340
16,1,802,11080859
16,1,802,11021793
16,1,802,11039048
16,1,802,11085301
16,1,802,11058657
16,1,802,11054243
16,1,802,11035988
16,1,802,11061842
16,1,802,11079425
16,1,802,10212751
16,1,802,10396472
16,1,802,11031311
16,1,802,11045536
16,1,802,11055300
16,1,802,11079918
16,1,802,11102404
16,1,802,11073440
16,1,802,11055296
16,1,802,11127642
16,1,802,11053652
16,1,802,11027951
16,1,802,11066623
16,1,802,11019879
16,1,802,11060991
16,1,802,11110392
16,1,802,11127431
16,1,802,11032258
16,1,802,11046459
16,1,802,11092547
16,1,802,11024505
16,1,802,11048976
16,1,802,11122717
16,1,802,11082566
16,1,802,11037250
16,1,802,10229659
16,1,802,11083260
16,1,802,11050255
16,1,802,11127026
16,1,802,11118987
16,1,802,11076787
16,1,802,11103116
16,1,802,9398400.
16,1,802,11053590
16,1,802,11024525
16,1,802,11054068
16,1,802,11053718
16,1,802,11027480
16,1,802,11024085
16,1,802,11114474
16,1,802,11036565
16,1,802,11022633
16,1,802,11086393
16,1,802,11126344
16,1,802,11023847
16,1,802,11046273
16,1,802,11105804
16,1,802,11091820
16,1,802,11097419
16,1,802,11125445
16,1,802,10310161
16,1,802,11042635
16,1,802,11060433
16,1,802,11104778
16,1,802,11050654
16,1,802,11087498
16,1,802,11076497
16,1,802,11064838
16,1,802,11076494
16,1,802,11083025
16,1,806,11066182
16,1,2,11076611.j
16,1,2,11128456.j
16,1,2,11087868.j
16,1,2,11106668.j
16,1,2,11106212.j
16,1,2,11072886.j
16,1,2,11059629.j
16,1,2,11090045.j
16,1,2,11124799.j
16,1,2,11113694.j
16,1,2,11098892.j
16,1,2,11098855.j
16,1,2,11045190.j
16,1,2,11036385.j
16,1,2,11102598.j
16,1,2,11052137.j
16,1,2,11046787.j
16,1,2,11089822.j
16,1,2,11024867.j
16,1,2,11060391.j
16,1,2,11037584.j
16,1,2,11021968.j
16,1,2,11103757.j
16,1,2,11040223.j
16,1,2,11018274.j
16,1,2,11106190.j
16,1,2,11096439.j
16,1,2,11120473.j
16,1,2,11099274.j
16,1,2,11049923.j
16,1,2,11065975.j
16,1,2,11106285.j
16,1,2,11114067.j
16,1,2,11110383.j
16,1,2,11029971.j
16,1,2,11070371.j
16,1,2,11074608.j
16,1,2,11066965.j
16,1,2,11073757.j
16,1,2,11048324.j
16,1,2,11063102.j
16,1,2,11040198.j
16,1,2,11099651.j
16,1,2,11051957.j
16,1,2,11127076.j
16,1,2,11092234.j
16,1,2,11101900.j
16,1,2,11045657.j
16,1,2,11050694.j
16,1,2,11105551.j
16,1,2,11052796.j
16,1,2,11075767.j
16,1,2,11079738.j
16,1,2,11125551.j
16,1,2,11098356.j
16,1,2,11019875.j
16,1,2,11087867.j
16,1,2,11079955.j
16,1,2,11035981.j
16,1,2,11110382.j
16,1,2,11040628.j
16,1,2,11097636.j
16,1,2,11019863.j
16,1,2,11033119.j
16,1,2,11024064.j
16,1,2,11050710.j
16,1,2,11052780.j
16,1,2,11035963.j
16,1,2,11053195.j
16,1,2,11061270.j
16,1,2,11080253.j
16,1,2,11099273.j
16,1,2,11069460.j
16,1,2,11061979.j
16,1,2,11124099.j
16,1,2,11098328.j
16,1,2,11032042.j
16,1,2,11127208.j
16,1,2,11040199.j
16,1,2,11070991.j
16,1,2,11040224.j
16,1,2,11027916.j
16,1,2,11088451.j
16,1,2,11118862.j
16,1,2,11031723.j
16,1,2,11066105.j
16,1,2,11092487.j
16,1,2,11069285.j
16,1,2,11047381.j
16,1,2,11112360.j
16,1,2,11077390.j
16,1,2,11069929.j
16,1,2,11083830.j
16,1,2,11024066.j
16,1,2,11084128.j
16,1,2,11020819.j
16,1,2,11079765.j
16,1,2,11110358.j
16,1,2,11039567.j
16,1,2,11024065.j
16,1,2,11069209.j
16,1,2,11114571.j
16,1,2,11117503.j
16,1,2,11062792.j
16,1,2,11056378.j
16,1,2,11033228.j
16,1,2,11125048.j
16,1,2,11031795.j
16,1,2,11024052.j
16,1,2,11081552.j
16,1,2,11030057.j
16,1,2,11084070.j
16,1,2,11072334.j
16,1,2,11092210.j
16,1,2,11064580.j
16,1,2,11099248.j
16,1,2,11092336.j
16,1,2,11028964.j
16,1,2,11040945.j
16,1,2,11114570.j
16,1,2,11046788.j
16,1,2,11110379.j
16,1,2,11049924.j
16,1,2,11106211.j
16,1,2,11020924.j
16,1,2,11119330.j
16,1,2,11022600.j
16,1,2,11021969.j
16,1,2,11073360.j
16,1,2,11085308.j
16,1,2,11108009.j
16,1,2,11118098.j
16,1,2,11024077.j
16,1,2,11026885.j
16,1,2,11072911.j
16,1,2,11069033.j
16,1,2,11075538.j
16,1,2,11088938.j
16,1,2,11126748.j
16,1,2,11032045.j
16,1,2,11070151.j
16,1,2,11106188.j
16,1,2,11061251.j
16,1,2,11106247.j
16,1,2,11048876.j
16,1,2,11085096.j
16,1,2,11079713.j
16,1,2,11094459.j
16,1,2,11109346.j
16,1,2,11102075.j
16,1,2,11124364.j
16,1,2,11067383.j
16,1,2,11080718.j
16,1,2,11066898.j
16,1,2,11048140.j
16,1,2,11112126.j
16,1,2,11052778.j
16,1,2,11052952.j
16,1,2,11083808.j
16,1,2,11093224.j
16,1,2,11019894.j
16,1,2,11077310.j
16,1,2,11106163.j
16,1,2,11061463.j
16,1,2,11047410.j
16,1,2,11031773.j
16,1,2,11040196.j
16,1,2,11101264.j
16,1,2,11059004.j
16,1,2,11095056.j
16,1,2,11065559.j
16,1,2,11017803.j
16,1,2,11126137.j
16,1,503,11078626
16,1,503,11092047
16,1,503,11113484
16,1,503,11098513
16,1,503,11102832
16,1,503,11034916
16,1,503,11058058
16,1,503,11127945
16,1,503,11127509
16,1,503,11107265
16,1,503,11061241
16,1,503,11074049
16,1,503,11096650
16,1,503,11126450
16,1,503,11110627
16,1,503,11096820
16,1,503,11127872
16,1,503,11051187
16,1,503,11125925
16,1,503,11110146
16,1,503,11107436
16,1,503,11120886
16,1,503,11054969
16,1,503,11052261
16,1,503,11115219
16,1,503,11126333
16,1,503,11024568
16,1,503,11123369
16,1,503,11121389
16,1,503,11062202
16,1,503,11083233
16,1,503,11018195
16,1,503,11020839
16,1,503,11024421
16,1,503,11126608
16,1,503,11021382
16,1,503,11086744
16,1,601,11065078
16,1,601,11114492
16,1,601,11060380
16,1,42,11074096.
16,1,42,11101796.
16,1,42,11103840.
16,1,42,11061772.
16,1,42,11057370.
16,1,42,11096785.
16,1,42,11108561.
16,1,42,11020637.
16,1,42,11049532.
16,1,42,11106983.
16,1,42,11049435.
16,1,42,11118332.
16,1,42,11027646.
16,1,42,11056470.
16,1,42,11073072.
16,1,42,11028034.
16,1,42,11124405.
16,1,42,11125476.
16,1,42,11105785.
16,1,42,11126588.
16,1,42,11059400.
16,1,42,11045641.
16,1,42,11099238.
16,1,42,11112913.
16,1,42,11069757.
16,1,42,11098732.
16,1,42,11100655.
16,1,42,11038408.
16,1,42,11071096.
16,1,42,11048645.
16,1,42,11106469.
16,1,42,11118223.
16,1,42,11114835.
16,1,42,11124977.
16,1,42,11021782.
16,1,42,11060274.
16,1,42,11023736.
16,1,42,11124256.
16,1,42,11052128.
16,1,42,11127144.
16,1,42,11126629.
16,1,42,11094910.
16,1,42,11067510.
16,1,42,11050053.
16,1,42,11042727.
16,1,42,11052764.
16,1,42,11121913.
16,1,42,11024819.
16,1,42,11065267.
16,1,42,11102912.
16,1,42,11072516.
16,1,42,11019511.
16,1,42,11110969.
16,1,42,11032022.
16,1,42,11102113.
16,1,42,11044259.
16,1,42,11033384.
16,1,42,11023737.
16,1,42,11092508.
16,1,42,11097624.
16,1,42,11070118.
16,1,42,11099929.
16,1,42,11018546.
16,1,42,11122512.
16,1,42,11047040.
16,1,42,11056754.
16,1,42,11022940.
16,1,42,11106696.
16,1,42,11120280.
16,1,42,11072427.
16,1,42,11070804.
16,1,42,11020024.
16,1,42,11063468.
16,1,42,11041844.
16,1,42,11032067.
16,1,42,11084114.
16,1,42,11078922.
16,1,42,11023344.
16,1,42,11027086.
16,1,42,11019355.
16,1,42,11119174.
16,1,42,11027239.
16,1,42,11118183.
16,1,42,11101567.
16,1,42,11093081.
16,1,42,11084745.
16,1,42,11020494.
16,1,42,11110809.
16,1,42,11075833.
16,1,42,11127363.
16,1,42,11024057.
16,1,42,11034285.
16,1,42,11113927.
16,1,42,11023067.
16,1,42,11106953.
16,1,42,11023200.
16,1,42,11101114.
16,1,42,11110085.
16,1,42,11085801.
16,1,42,11068356.
16,1,42,11025244.
16,1,42,11042533.
16,1,42,11098410.
16,1,42,11040374.
16,1,42,11051689.
16,1,42,11119476.
16,1,42,11035480.
16,1,42,11128302.
16,1,42,11072908.
16,1,42,11076470.
